id,n,mean,std,var
D2013.10.29_S0863_I141_1,300,5.921189464667502e-18,0.4983942783935945,0.24839685673547177
D2013.10.29_S0863_I141_2,300,-2.960594732333751e-18,0.17967753059683492,0.032284015001376544
D2013.10.29_S0863_I141_3,300,-4.440892098500626e-18,0.15828505638611703,0.025054159075156252
D2013.10.30_S0864_I141_1,300,2.3684757858670008e-17,0.5733501257766379,0.3287303667280865
D2013.10.30_S0864_I141_2,300,-5.551115123125783e-19,0.08922023006453011,0.007960249452767684
D2013.10.30_S0864_I141_3,300,1.4802973661668755e-18,0.1910963832229871,0.03651782768090675
D2013.10.30_S0864_I141_4,300,1.7763568394002505e-17,2.3972784317003293,5.74694387909559
D2013.10.30_S0864_I141_5,300,-8.881784197001253e-18,0.35124527406012757,0.12337324254957413
D2013.10.30_S0864_I141_6,300,0.0,1.10379806286953,1.2183701635945272
D2013.10.30_S0865_I141_1,300,5.921189464667502e-18,0.4914344919875859,0.2415078599150966
D2013.10.30_S0865_I141_10,300,-8.881784197001253e-18,0.6071072798281859,0.3685792492203792
D2013.10.30_S0865_I141_11,300,-5.921189464667502e-18,0.6214692635285198,0.38622404551068085
D2013.10.30_S0865_I141_12,300,-1.1842378929335004e-17,1.0197123188911454,1.0398132132983573
D2013.10.30_S0865_I141_2,300,2.3684757858670008e-17,3.2259387284420935,10.40668067966259
D2013.10.30_S0865_I141_3,300,-5.921189464667502e-18,1.246996873384668,1.5550012022311372
D2013.10.30_S0865_I141_4,300,1.1102230246251566e-17,0.5580625839181903,0.3114338475694472
D2013.10.30_S0865_I141_5,300,2.3684757858670008e-17,2.3487439721872634,5.516598246886003
D2013.10.30_S0865_I141_6,300,-4.2928623618839385e-17,0.9187637071441882,0.8441267495653316
D2013.10.30_S0865_I141_7,300,3.552713678800501e-17,4.0922909704380634,16.746845386728904
D2013.10.30_S0865_I141_8,300,1.1842378929335004e-17,0.5128808163550799,0.2630467317850531
D2013.10.30_S0865_I141_9,300,4.7369515717340015e-17,4.385695848208219,19.23432807299081
D2013.10.30_S0866_I141_1,300,1.0362081563168128e-17,1.8510498562580713,3.4263855703530264
D2013.10.30_S0866_I141_2,300,-3.7007434154171884e-18,0.1770516966999846,0.031347303304343335
D2013.10.30_S0866_I141_3,300,0.0,0.18632784631655203,0.03471806631296463
D2013.10.30_S0866_I141_4,300,-1.7763568394002505e-17,0.5310851899882327,0.2820514790248373
D2013.10.30_S0866_I141_5,300,3.3306690738754695e-18,0.16605487304144084,0.027574220860809035
D2013.10.30_S0866_I141_6,300,4.440892098500626e-18,1.452525655768773,2.109830780666504
D2013.10.30_S0866_I141_7,300,2.3684757858670008e-17,2.072315998068716,4.294493595851537
D2013.10.31_S0867_I141_1,300,2.3684757858670008e-17,1.5196405664495465,2.3093074511990985
D2013.10.31_S0867_I141_2,300,-2.2204460492503132e-17,1.4457645423790835,2.0902351120006006
D2013.10.31_S0867_I141_3,300,-5.921189464667502e-18,0.6395365709234078,0.4090070255484709
D2013.10.31_S0867_I141_4,300,2.3684757858670008e-17,1.087449289330027,1.1825459568643808
D2013.10.31_S0867_I141_5,300,-3.848773152033876e-17,2.5886044654089795,6.700873078335309
D2013.10.31_S0867_I141_6,300,5.921189464667502e-18,0.5967003965655113,0.35605136326143855
D2013.10.31_S0867_I141_7,300,0.0,2.101483239683817,4.41623180667199
D2013.11.02_S0868_I141_1,300,1.7763568394002505e-17,0.718313870928696,0.5159748171685673
D2013.11.02_S0868_I141_10,300,-9.62193288008469e-18,1.4371407688723141,2.0653735895549064
D2013.11.02_S0868_I141_2,300,2.220446049250313e-18,0.12082857117383626,0.014599543611910815
D2013.11.02_S0868_I141_3,300,2.960594732333751e-18,0.1797683687066838,0.03231666638746221
D2013.11.02_S0868_I141_4,300,-5.921189464667502e-18,0.5960850664870085,0.35531740648882143
D2013.11.02_S0868_I141_5,300,-1.1842378929335004e-17,0.4723117478460973,0.2230783871534354
D2013.11.02_S0868_I141_6,300,-1.4802973661668754e-17,1.611534031177949,2.5970419336446504
D2013.11.02_S0868_I141_7,300,1.4802973661668754e-17,1.125442728571501,1.2666213352944653
D2013.11.02_S0868_I141_8,300,2.960594732333751e-18,0.47209508502452685,0.22287376930431524
D2013.11.02_S0868_I141_9,300,1.7763568394002505e-17,0.3006977925438334,0.09041916244073427
D2013.11.04_S0869_I141_1,300,-5.921189464667502e-18,0.6370404549639587,0.40582054126068745
D2013.11.04_S0869_I141_2,300,-5.181040781584064e-18,0.13019192324041415,0.01694993687703789
D2013.11.04_S0869_I141_3,300,1.1102230246251566e-18,0.14423024099846243,0.020802362418474555
D2013.11.04_S0869_I141_4,300,0.0,0.8801625503801745,0.7746861150917334
D2013.11.04_S0869_I141_5,300,2.960594732333751e-18,0.2847723063234965,0.08109526644880331
D2013.11.04_S0869_I141_6,300,2.3684757858670008e-17,1.165417633926315,1.3581982614664103
D2013.11.05_S0870_I141_1,300,1.4802973661668755e-18,0.24596269755172362,0.06049764858692067
D2013.11.05_S0870_I141_10,300,-5.921189464667502e-18,0.6197446784046494,0.3840834664108823
D2013.11.05_S0870_I141_2,300,2.1279274638648832e-18,0.15485197985476049,0.02397913566493915
D2013.11.05_S0870_I141_3,300,-2.220446049250313e-18,0.10695853995787957,0.01144012926992132
D2013.11.05_S0870_I141_4,300,2.960594732333751e-18,0.4120045833683954,0.16974777671656507
D2013.11.05_S0870_I141_5,300,1.5543122344752193e-17,0.36004575567187214,0.12963294617732946
D2013.11.05_S0870_I141_6,300,0.0,0.5846057371252056,0.34176386787970503
D2013.11.05_S0870_I141_7,300,-7.401486830834377e-18,0.47378786069513396,0.22447493694207168
D2013.11.05_S0870_I141_8,300,-5.921189464667502e-18,0.33003795979571404,0.10892505490611736
D2013.11.05_S0870_I141_9,300,-8.881784197001253e-18,0.5929746315234724,0.35161891363039793
D2013.11.07_S0873_I141_1,300,-1.7763568394002505e-17,0.22084616716954872,0.048773029553480264
D2013.11.07_S0873_I141_2,300,-5.921189464667502e-18,1.2820045113958574,1.643535567239331
D2013.11.07_S0873_I141_3,300,7.401486830834377e-18,0.15487304118344886,0.02398565888541024
D2013.11.07_S0873_I141_4,300,-1.3322676295501878e-17,0.4183250118810593,0.17499581556528843
D2013.11.07_S0873_I141_5,300,3.7007434154171887e-19,0.24135940060060385,0.05825436025828277
D2013.11.07_S0873_I141_6,300,-1.3322676295501878e-17,0.7881821833899526,0.621231154213353
D2013.11.07_S0873_I141_7,300,0.0,0.5725241846830001,0.327783942046934
D2013.11.11_S0875_I141_1,300,-1.4802973661668755e-18,0.41908289371771096,0.17563047180681024
D2013.11.11_S0875_I141_2,300,1.4802973661668755e-18,0.1252077099217466,0.01567697062384824
D2013.11.11_S0875_I141_3,300,2.960594732333751e-18,0.11809674762258104,0.013946841799031601
D2013.11.11_S0875_I141_4,300,-1.7763568394002505e-17,0.42819429548453464,0.18335035468549696
D2013.11.11_S0875_I141_5,300,1.4802973661668755e-18,0.1916076177859336,0.03671347919360042
D2013.11.11_S0876_I141_1,300,0.0,0.20056542161272403,0.040226488346689744
D2013.11.11_S0876_I141_2,300,2.960594732333751e-18,0.4417697565860975,0.19516051783413985
D2013.11.11_S0876_I141_3,300,5.921189464667502e-18,0.974708447490071,0.9500565576085046
D2013.11.11_S0876_I141_4,300,0.0,2.193570535335339,4.811751693491366
D2013.11.11_S0876_I141_5,300,2.960594732333751e-18,0.4226263093488353,0.17861299735381744
D2013.11.12_S0877_I141_1,300,1.4802973661668754e-17,0.4433724285552536,0.19657911040298348
D2013.11.12_S0877_I141_10,300,-1.7763568394002505e-17,2.1164060747049387,4.479174673047967
D2013.11.12_S0877_I141_2,300,1.1102230246251566e-18,0.14844594106368544,0.02203619741828317
D2013.11.12_S0877_I141_3,300,9.473903143468003e-17,4.133079818630555,17.082348787171178
D2013.11.12_S0877_I141_4,300,-8.881784197001253e-18,1.1286389541892328,1.2738258889133651
D2013.11.12_S0877_I141_5,300,-2.0724163126336256e-17,1.4700269658468088,2.160979280316775
D2013.11.12_S0877_I141_6,300,1.0658141036401502e-16,7.76519022138174,60.29817917424259
D2013.11.12_S0877_I141_7,300,1.1842378929335004e-17,2.7682732355182584,7.663336706486728
D2013.11.12_S0877_I141_8,300,2.960594732333751e-18,0.5524680111627718,0.30522090335814855
D2013.11.12_S0877_I141_9,300,-1.0362081563168128e-17,0.8764073670141864,0.7680898729567388
D2013.11.13_S0878_I141_1,300,-8.141635513917815e-18,0.3358221744631255,0.11277653286114192
D2013.11.13_S0878_I141_2,300,0.0,1.929776532402775,3.724037465012478
D2013.11.13_S0878_I141_3,300,0.0,0.1137262902286729,0.01293366908917634
D2013.11.13_S0878_I141_4,300,5.921189464667502e-18,0.5439708438070909,0.29590427891219856
D2013.11.18_S0880_I141_1,300,-1.8503717077085942e-18,0.2725053317228184,0.0742591558173633
D2013.11.18_S0880_I141_2,300,2.960594732333751e-18,0.13437294800385569,0.018056089155246906
D2013.11.18_S0880_I141_3,300,4.440892098500626e-18,0.1927301500639972,0.03714491074369089
D2013.11.18_S0880_I141_4,300,-1.1842378929335004e-17,0.4355146643169035,0.18967302283506512
D2013.11.18_S0880_I141_5,300,8.881784197001253e-18,0.2817162530827095,0.0793640472509612
D2013.11.18_S0880_I141_6,300,0.0,1.349692293678545,1.8216692876152516
D2013.11.18_S0880_I141_7,300,5.921189464667502e-18,1.0947075659145669,1.1983846548705959
D2013.11.19_S0881_I141_1,300,-4.440892098500626e-18,0.1661320668992909,0.027599863652230466
D2013.11.19_S0881_I141_2,300,3.3306690738754695e-18,0.11677335076408349,0.013636015448671678
D2013.11.19_S0881_I141_3,300,-4.440892098500626e-18,0.13164808507106043,0.017331218302877163
