dish_well,day1_meets,day1_details,day1_true,day3_meets,day3_details,day3_true,day5_meets,day5_details,day5_true,selected_final
D2015.03.07_S1237_I141_2,False,Pk:False|Corr:False|Conf:True,0,False,Pk:False|Corr:False|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.03.07_S1237_I141_3,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.03.07_S1237_I141_4,False,Pk:False|Corr:False|Conf:True,0,False,Pk:True|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2015.03.07_S1237_I141_5,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.03.07_S1237_I141_6,False,Pk:False|Corr:False|Conf:True,0,False,Pk:True|Corr:True|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.03.07_S1237_I141_7,False,Pk:True|Corr:False|Conf:True,0,False,Pk:False|Corr:False|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.03.07_S1237_I141_8,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2015.03.14_S1243_I141_10,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.03.14_S1243_I141_11,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False
D2015.03.14_S1243_I141_2,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:False|Conf:True,1,False
D2015.03.14_S1243_I141_3,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,True,Pk:True|Corr:True|Conf:True,1,False
D2015.03.14_S1243_I141_4,False,Pk:False|Corr:False|Conf:False,1,False,Pk:False|Corr:False|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False
D2015.03.14_S1243_I141_5,False,Pk:True|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2015.03.14_S1243_I141_6,False,Pk:True|Corr:True|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False
D2015.03.14_S1243_I141_7,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2015.03.14_S1243_I141_9,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.03.18_S1246_I141_2,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.03.18_S1246_I141_4,False,Pk:False|Corr:False|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:True|Corr:False|Conf:True,1,False
D2015.03.18_S1246_I141_5,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.03.18_S1246_I141_6,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False
D2015.03.18_S1246_I141_7,False,Pk:False|Corr:False|Conf:True,1,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False
D2015.03.18_S1246_I141_8,False,Pk:False|Corr:True|Conf:True,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2015.04.16_S1260_I141_1,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:True|Corr:False|Conf:True,0,False
D2015.04.16_S1260_I141_2,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2015.04.16_S1260_I141_3,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2015.04.16_S1260_I141_4,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False
D2015.04.16_S1260_I141_5,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.04.16_S1260_I141_6,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.04.16_S1260_I141_7,False,Pk:False|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.04.27_S1272_I141_1,False,Pk:False|Corr:True|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2015.04.27_S1272_I141_2,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.04.27_S1272_I141_4,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False
D2015.04.27_S1272_I141_5,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:True,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.04.27_S1272_I141_6,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2015.04.27_S1272_I141_7,False,Pk:False|Corr:True|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:True|Corr:False|Conf:True,0,False
D2015.04.27_S1272_I141_8,False,Pk:True|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:True|Corr:False|Conf:False,0,False
D2015.04.27_S1272_I141_9,False,Pk:True|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.05.11_S1283_I141_1,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:False|Corr:False|Conf:False,0,False
D2015.05.11_S1283_I141_10,False,Pk:False|Corr:True|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.05.11_S1283_I141_11,False,Pk:False|Corr:True|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.05.11_S1283_I141_2,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:False|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.05.11_S1283_I141_3,False,Pk:False|Corr:False|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.05.11_S1283_I141_4,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:False|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2015.05.11_S1283_I141_7,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False
D2015.05.11_S1283_I141_8,False,Pk:False|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.05.11_S1283_I141_9,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.06.01_S1298_I141_1,False,Pk:False|Corr:False|Conf:True,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2015.06.01_S1298_I141_2,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2015.06.01_S1298_I141_3,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.06.01_S1298_I141_5,False,Pk:False|Corr:True|Conf:True,0,False,Pk:True|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.06.01_S1298_I141_6,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.06.01_S1298_I141_9,True,Pk:True|Corr:True|Conf:True,0,False,Pk:True|Corr:True|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2015.06.06_S1301_I141_1,False,Pk:False|Corr:False|Conf:True,0,False,Pk:True|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2015.06.06_S1301_I141_12,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2015.06.06_S1301_I141_2,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2015.06.06_S1301_I141_3,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.06.06_S1301_I141_4,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2015.06.06_S1301_I141_6,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:False|Conf:False,1,False
D2015.06.06_S1301_I141_7,False,Pk:False|Corr:False|Conf:True,0,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2015.06.06_S1301_I141_8,False,Pk:True|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False
D2015.06.30_S1317_I141_1,False,Pk:True|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.06.30_S1317_I141_12,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False
D2015.06.30_S1317_I141_4,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.06.30_S1317_I141_5,False,Pk:False|Corr:True|Conf:True,0,True,Pk:True|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.06.30_S1317_I141_6,False,Pk:False|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.06.30_S1317_I141_8,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False,Pk:True|Corr:False|Conf:True,0,False
D2015.06.30_S1317_I141_9,False,Pk:False|Corr:True|Conf:True,0,True,Pk:True|Corr:True|Conf:True,0,True,Pk:True|Corr:True|Conf:True,0,False
D2015.07.01_S1319_I141_1,False,Pk:True|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.07.01_S1319_I141_2,False,Pk:False|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.07.01_S1319_I141_3,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:False|Conf:True,1,False,Pk:False|Corr:False|Conf:True,1,False
D2015.07.01_S1319_I141_4,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.07.01_S1319_I141_6,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:False|Conf:False,1,False,Pk:True|Corr:False|Conf:True,1,False
D2015.07.01_S1319_I141_7,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.07.24_S1334_I141_1,False,Pk:True|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:True,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.07.24_S1334_I141_3,False,Pk:True|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:False,1,False
D2015.07.24_S1334_I141_4,False,Pk:True|Corr:True|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2015.07.24_S1334_I141_5,False,Pk:True|Corr:True|Conf:False,1,False,Pk:True|Corr:False|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.10.03_S1353_I141_1,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:False,1,False
D2015.10.03_S1353_I141_3,False,Pk:False|Corr:True|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:False|Corr:False|Conf:False,0,False
D2015.11.03_S1380_I141_1,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.11.03_S1380_I141_2,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:False,1,False
D2015.11.03_S1380_I141_3,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2015.11.03_S1380_I141_4,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.11.23_S1388_I141_1,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2015.11.23_S1388_I141_2,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2015.11.23_S1388_I141_3,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.11.23_S1388_I141_4,False,Pk:False|Corr:True|Conf:True,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,False
D2015.11.23_S1388_I141_5,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.11.23_S1388_I141_6,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:False,1,False
D2015.11.23_S1388_I141_7,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.11.23_S1388_I141_8,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2015.11.23_S1388_I141_9,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:False,1,False
D2015.11.23_S1389_I141_1,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:True,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.11.23_S1389_I141_2,False,Pk:True|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.11.23_S1389_I141_4,False,Pk:False|Corr:False|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False
D2015.11.23_S1389_I141_5,True,Pk:True|Corr:True|Conf:True,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.12.14_S1404_I141_2,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.12.14_S1404_I141_3,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,True,Pk:True|Corr:True|Conf:True,1,False
D2015.12.14_S1404_I141_4,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:False|Conf:True,1,False
D2015.12.30_S1415_I141_2,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False
D2015.12.30_S1415_I141_3,False,Pk:False|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:False,1,False
D2015.12.30_S1415_I141_4,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2015.12.30_S1415_I141_5,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:True|Corr:False|Conf:False,1,False
D2015.12.30_S1415_I141_6,False,Pk:False|Corr:False|Conf:True,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False
D2015.12.30_S1415_I141_7,False,Pk:True|Corr:True|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False
D2016.02.20_S1452_I141_1,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,True,Pk:True|Corr:True|Conf:True,0,False
D2016.02.20_S1452_I141_2,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.02.20_S1452_I141_3,False,Pk:False|Corr:False|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:False,1,False
D2016.03.07_S1464_I141_3,False,Pk:True|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.03.07_S1464_I141_4,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.03.07_S1464_I141_5,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:True|Corr:False|Conf:False,0,False
D2016.03.07_S1464_I141_6,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.03.07_S1464_I141_7,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,True,Pk:True|Corr:True|Conf:True,0,False
D2016.03.14_S1472_I141_1,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.03.14_S1472_I141_2,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:False,1,False
D2016.03.20_S1475_I141_1,False,Pk:True|Corr:True|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.03.20_S1475_I141_10,False,Pk:False|Corr:True|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.03.20_S1475_I141_12,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.03.20_S1475_I141_2,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2016.03.20_S1475_I141_3,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2016.03.20_S1475_I141_4,False,Pk:False|Corr:True|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:True|Corr:False|Conf:False,0,False
D2016.03.20_S1475_I141_5,False,Pk:False|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,True,Pk:True|Corr:True|Conf:True,0,False
D2016.03.20_S1475_I141_6,False,Pk:False|Corr:True|Conf:True,0,True,Pk:True|Corr:True|Conf:True,0,True,Pk:True|Corr:True|Conf:True,0,False
D2016.03.20_S1475_I141_7,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.03.20_S1475_I141_8,False,Pk:False|Corr:True|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.03.20_S1475_I141_9,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False
D2016.03.30_S1484_I141_1,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,True,Pk:True|Corr:True|Conf:True,1,False
D2016.03.30_S1484_I141_10,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2016.03.30_S1484_I141_11,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,True,Pk:True|Corr:True|Conf:True,1,False
D2016.03.30_S1484_I141_12,False,Pk:False|Corr:False|Conf:False,1,False,Pk:False|Corr:False|Conf:False,1,False,Pk:False|Corr:False|Conf:True,1,False
D2016.03.30_S1484_I141_2,False,Pk:True|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.03.30_S1484_I141_3,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.03.30_S1484_I141_4,False,Pk:False|Corr:False|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:False|Conf:True,1,False
D2016.03.30_S1484_I141_5,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,True,Pk:True|Corr:True|Conf:True,0,False
D2016.03.30_S1484_I141_6,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.03.30_S1484_I141_7,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2016.03.30_S1484_I141_8,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2016.03.30_S1484_I141_9,False,Pk:True|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.04.08_S1490_I141_1,False,Pk:False|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.04.08_S1490_I141_10,False,Pk:False|Corr:False|Conf:False,1,False,Pk:False|Corr:False|Conf:False,1,False,Pk:False|Corr:False|Conf:False,1,False
D2016.04.08_S1490_I141_11,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2016.04.08_S1490_I141_2,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2016.04.08_S1490_I141_3,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:True,0,False
D2016.04.08_S1490_I141_4,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False
D2016.04.08_S1490_I141_5,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.04.08_S1490_I141_6,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.04.08_S1490_I141_7,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.04.08_S1490_I141_8,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:False|Conf:True,0,False,Pk:True|Corr:True|Conf:False,0,False
D2016.04.08_S1490_I141_9,False,Pk:True|Corr:True|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.05.05_S1509_I141_1,False,Pk:False|Corr:True|Conf:False,0,False,Pk:False|Corr:True|Conf:True,0,False,Pk:False|Corr:True|Conf:True,0,False
D2016.05.05_S1509_I141_2,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,True,Pk:True|Corr:True|Conf:True,1,False
D2016.05.05_S1509_I141_3,False,Pk:False|Corr:False|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False
D2016.05.07_S1511_I141_1,False,Pk:False|Corr:True|Conf:True,0,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False
D2016.05.07_S1511_I141_2,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2016.05.07_S1511_I141_3,False,Pk:True|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2016.05.07_S1511_I141_4,False,Pk:True|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,True,Pk:True|Corr:True|Conf:True,1,False
D2016.05.07_S1511_I141_5,False,Pk:False|Corr:True|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False
D2016.05.13_S1514_I141_1,False,Pk:False|Corr:False|Conf:False,0,False,Pk:False|Corr:True|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,False
D2016.05.13_S1514_I141_2,False,Pk:False|Corr:True|Conf:False,1,False,Pk:True|Corr:True|Conf:False,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.05.13_S1514_I141_3,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:False|Corr:True|Conf:True,1,False
D2016.05.22_S1527_I141_1,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2016.05.22_S1527_I141_2,False,Pk:False|Corr:False|Conf:False,0,False,Pk:True|Corr:True|Conf:False,0,True,Pk:True|Corr:True|Conf:True,0,False
D2016.05.22_S1527_I141_3,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,False,Pk:True|Corr:True|Conf:False,1,False
D2016.05.22_S1527_I141_4,False,Pk:False|Corr:True|Conf:False,1,True,Pk:True|Corr:True|Conf:True,1,True,Pk:True|Corr:True|Conf:True,1,False
